transaction_id,user_id,account_id,transaction_date,transaction_time,amount,currency,merchant,category,transaction_type,status,location,device,balance_after,notes
T007602,1178,82583,2023-08-09,11:17:34,-365.95,USD,Google,Entertainment,Credit,Pending,Tokyo,ATM,2954.07,Gift
T007603,1825,90204,2022-01-28,09:27:17,-3140.76,EUR,Apple,Electronics,Credit,Failed,Berlin,ATM,1303.05,Refund
T007605,2996,49711,2022-09-15,08:07:14,-119.69,ILS,IKEA,Groceries,Debit,Failed,New York,POS,15989.27,Gift
T007608,6364,56879,2022-08-08,03:48:20,-1001.33,EUR,IKEA,Groceries,Credit,Pending,Berlin,ATM,9907.65,Refund
T007609,3307,43214,2020-09-29,04:38:52,1022.74,USD,Walmart,Travel,Credit,Completed,New York,Mobile,2146.61,Monthly subscription
T007610,5096,70304,2023-10-23,19:16:53,-3689.2,GBP,Apple,Utilities,Debit,Pending,Tel Aviv,Mobile,19195.09,Gift
T007611,7842,25544,2021-12-21,21:50:56,-1722.25,ILS,Amazon,Groceries,Credit,Pending,New York,POS,4974.33,Rent payment
T007612,8474,83172,2022-04-14,07:29:26,4413.65,GBP,Google,Salary,Credit,Completed,New York,Mobile,9629.69,
T007614,5613,22944,2024-09-03,18:17:36,-1382.91,EUR,Tesla,Utilities,Credit,Failed,Tel Aviv,Mobile,10844.07,Bonus
T007616,6105,92988,2020-05-12,16:26:33,821.91,USD,Google,Salary,Debit,Completed,Berlin,Mobile,18200.51,
T007618,2455,38521,2022-05-29,10:01:25,893.76,USD,Amazon,Travel,Debit,Failed,New York,Web,5027.95,Bonus
T007620,2073,40110,2023-07-08,06:30:12,2625.35,GBP,IKEA,Groceries,Credit,Failed,London,Web,6576.34,Gift
T007622,1683,19698,2021-05-19,16:26:41,296.1,GBP,Amazon,Travel,Debit,Pending,Tokyo,Web,10961.58,Rent payment
T007623,2014,14618,2022-12-15,01:00:27,-2510.56,GBP,Walmart,Groceries,Credit,Completed,Tel Aviv,Mobile,11098.18,Gift
T007626,1321,17015,2022-09-07,01:57:43,-2661.54,GBP,Tesla,Utilities,Debit,Failed,Berlin,Mobile,14891.79,Refund
T007627,1490,98839,2024-09-24,22:18:49,3500.02,ILS,Apple,Utilities,Credit,Completed,Berlin,Web,6716.1,Monthly subscription
T007629,4567,98838,2024-07-31,10:40:40,-3278.69,EUR,Amazon,Salary,Credit,Failed,Tel Aviv,ATM,3896.87,Rent payment
T007635,5436,60414,2024-12-28,13:48:02,4294.36,USD,Tesla,Entertainment,Debit,Failed,Berlin,Web,15142.9,Bonus
T007636,8320,67890,2021-09-08,22:08:11,-2284.44,EUR,IKEA,Travel,Debit,Failed,New York,Web,2437.27,Refund
T007637,6900,89647,2024-07-09,13:45:17,1443.46,GBP,IKEA,Travel,Credit,Completed,New York,ATM,15649.28,Gift
T007640,8219,58031,2020-08-11,00:28:10,3329.45,EUR,Walmart,Entertainment,Credit,Failed,Tel Aviv,POS,105.1,
T007643,1382,93737,2024-10-18,01:25:47,458.09,EUR,Tesla,Electronics,Debit,Failed,London,ATM,13046.15,
T007644,8998,36350,2024-07-09,00:46:13,3812.74,ILS,Tesla,Utilities,Debit,Completed,New York,POS,16996.88,Bonus
T007645,6791,44941,2021-12-12,10:36:50,2824.4,USD,Amazon,Entertainment,Credit,Failed,New York,POS,17229.58,Monthly subscription
T007646,4362,16790,2022-06-05,15:07:47,1521.59,GBP,Amazon,Utilities,Credit,Failed,London,ATM,2112.52,Rent payment
T007647,1429,91035,2023-07-06,11:04:36,1781.12,USD,Apple,Entertainment,Credit,Failed,Tokyo,Mobile,10914.13,Gift
T007648,8696,63799,2022-02-23,19:57:55,2216.99,USD,Walmart,Electronics,Credit,Completed,London,Web,19902.78,Bonus
T007650,9957,38942,2020-05-07,00:10:03,4332.66,EUR,Apple,Utilities,Debit,Pending,New York,Mobile,3098.35,Gift
T007651,2722,50727,2023-08-13,21:50:52,-4402.98,GBP,Google,Electronics,Credit,Failed,Berlin,Mobile,693.13,Monthly subscription
T007652,4365,38891,2022-07-21,07:52:03,628.42,ILS,Amazon,Salary,Debit,Completed,Berlin,ATM,4909.47,Refund
T007653,9945,88007,2020-09-21,21:30:39,1020.46,EUR,Apple,Electronics,Debit,Completed,Tokyo,Web,18122.15,
T007654,6286,44059,2020-11-18,06:04:14,1256.74,USD,Google,Electronics,Debit,Pending,Tokyo,Mobile,1244.92,Refund
T007655,4433,50638,2023-10-16,16:18:35,1411.58,USD,Google,Salary,Credit,Failed,London,ATM,1099.73,Refund
T007657,2290,62059,2021-07-01,22:55:26,323.41,ILS,Amazon,Travel,Debit,Completed,Tokyo,Web,18524.33,Gift
T007658,9360,72882,2020-10-05,00:11:03,1887.36,USD,Amazon,Groceries,Debit,Pending,London,Web,2297.65,Gift
T007660,9899,63007,2021-06-29,21:43:40,-4992.51,EUR,Apple,Utilities,Debit,Completed,Tel Aviv,Web,14453.87,Refund
T007662,9017,12930,2024-07-31,05:10:29,-2183.69,ILS,IKEA,Entertainment,Debit,Completed,Tokyo,Mobile,8470.18,Gift
T007664,9910,15727,2022-06-28,21:59:35,-3494.75,USD,Tesla,Travel,Credit,Failed,Tokyo,Web,4718.7,Rent payment
T007667,9147,40067,2023-07-06,17:23:45,2815.37,USD,Apple,Utilities,Credit,Pending,London,Web,5862.48,Refund
T007668,7026,23375,2020-10-03,03:28:45,-4903.54,GBP,Amazon,Salary,Debit,Failed,London,Web,598.21,Monthly subscription
T007669,9675,54985,2022-08-05,07:42:42,1448.32,EUR,Apple,Salary,Debit,Failed,London,ATM,10955.44,Refund
T007670,3101,40407,2023-11-19,14:34:44,1453.67,GBP,Apple,Travel,Debit,Failed,Tokyo,POS,18645.77,Bonus
T007673,7452,82884,2022-09-09,13:36:49,-2641.99,GBP,Google,Groceries,Debit,Pending,New York,ATM,17957.62,Monthly subscription
T007674,6577,92520,2020-01-12,18:12:27,-407.77,USD,Amazon,Salary,Debit,Completed,Tokyo,Web,7177.29,Bonus
T007676,3981,77629,2024-07-29,06:12:43,3041.87,EUR,Walmart,Utilities,Credit,Failed,Tokyo,POS,4943.72,Refund
T007677,7402,21766,2023-01-17,19:50:35,-2808.05,ILS,IKEA,Travel,Debit,Failed,London,Mobile,3237.62,Monthly subscription
T007678,9827,83791,2024-08-13,17:23:44,1426.49,GBP,Walmart,Entertainment,Debit,Failed,London,ATM,14982.13,Gift
T007679,3145,65548,2022-11-28,18:54:07,719.41,EUR,Apple,Travel,Debit,Failed,Tel Aviv,POS,16601.26,Monthly subscription
T007680,4412,73025,2022-11-18,17:07:28,3600.51,EUR,IKEA,Entertainment,Credit,Failed,Tokyo,Mobile,9452.98,Gift
T007681,1685,71789,2021-05-06,04:44:57,-2037.99,GBP,Amazon,Electronics,Debit,Failed,Tel Aviv,Web,6212.68,Bonus
T007683,9905,72603,2021-05-25,00:35:49,2338.08,ILS,Google,Utilities,Credit,Completed,Tel Aviv,Mobile,11771.07,Monthly subscription
T007684,5253,24445,2024-03-22,11:54:50,1275.75,ILS,Tesla,Salary,Credit,Completed,London,Mobile,157.85,Gift
T007686,8044,28720,2020-10-01,15:52:45,2662.64,EUR,Walmart,Groceries,Credit,Completed,Berlin,Web,14498.13,Monthly subscription
T007687,4978,35724,2024-05-07,01:00:39,4132.8,USD,IKEA,Groceries,Credit,Completed,Tel Aviv,POS,1629.92,Refund
T007689,2360,31512,2022-03-30,15:05:37,1593.67,GBP,Tesla,Entertainment,Debit,Failed,Tokyo,Web,4761.98,
T007690,9804,18091,2021-07-25,11:51:13,1255.18,USD,Tesla,Entertainment,Debit,Completed,Tokyo,ATM,11278.08,Refund
T007693,2386,38306,2022-04-30,11:18:42,4875.72,EUR,Apple,Entertainment,Credit,Completed,Tel Aviv,POS,11892.35,Gift
T007694,4308,33624,2021-12-14,07:46:32,211.25,USD,Tesla,Travel,Debit,Completed,Tel Aviv,POS,1340.82,Gift
T007695,6709,91163,2020-12-05,17:38:42,2643.65,ILS,Amazon,Salary,Credit,Failed,Berlin,Mobile,16583.12,Monthly subscription
T007696,1267,61502,2024-12-11,04:51:52,-190.64,USD,Amazon,Groceries,Debit,Failed,Tokyo,ATM,15577.32,Refund
T007697,4129,79831,2021-01-22,22:25:40,208.08,ILS,IKEA,Electronics,Credit,Pending,Tel Aviv,Mobile,707.58,
T007699,4654,90098,2022-07-16,17:24:02,1278.79,USD,Google,Electronics,Debit,Completed,New York,ATM,13635.41,Rent payment
T007700,6801,57212,2020-07-05,18:42:40,207.28,USD,IKEA,Salary,Debit,Pending,Berlin,ATM,4835.53,
T007701,9700,61210,2021-08-22,08:26:36,2992.87,ILS,Walmart,Entertainment,Credit,Failed,Berlin,POS,9358.6,Rent payment
T007702,4794,56249,2020-06-28,15:30:57,3944.51,EUR,Google,Salary,Credit,Completed,London,Web,14704.15,Refund
T007703,7560,62786,2022-11-20,04:30:56,1132.25,EUR,Apple,Entertainment,Debit,Completed,New York,POS,10148.82,Gift
T007707,7820,77810,2022-05-06,03:11:38,-2431.13,USD,Walmart,Groceries,Debit,Failed,Tokyo,Mobile,18396.37,
T007709,1966,68312,2021-03-06,21:47:05,-4502.93,USD,Tesla,Utilities,Credit,Failed,New York,Web,4513.85,Gift
T007712,2071,72908,2021-07-21,18:17:50,-2980.61,USD,Apple,Electronics,Debit,Failed,London,POS,8329.35,Bonus
T007713,5587,69602,2023-11-23,09:24:33,-216.13,EUR,Amazon,Utilities,Credit,Failed,Tokyo,Web,11349.34,Monthly subscription
T007715,9504,60680,2022-02-22,11:57:49,-2892.92,ILS,Apple,Travel,Debit,Completed,New York,ATM,8224.49,Refund
T007716,5686,38362,2021-08-03,16:48:55,4111.75,GBP,IKEA,Utilities,Credit,Completed,Tel Aviv,Mobile,3893.15,Refund
T007717,4323,41981,2022-04-08,08:34:08,-1913.95,USD,Walmart,Entertainment,Debit,Completed,Tokyo,Web,3250.5,Refund
T007719,5467,22664,2022-05-04,04:27:46,3095.31,ILS,Tesla,Groceries,Debit,Completed,Tokyo,Web,11284.34,Rent payment
T007720,4968,98243,2024-02-08,20:32:52,-483.49,EUR,IKEA,Electronics,Debit,Pending,Tokyo,Mobile,16808.71,
T007724,1633,45249,2022-02-16,02:05:39,-1134.14,USD,Tesla,Utilities,Debit,Failed,Tokyo,Web,1443.67,
T007725,6943,77009,2021-12-22,14:16:22,148.9,EUR,IKEA,Entertainment,Credit,Pending,Berlin,Web,10741.98,Bonus
T007727,9675,11310,2023-04-11,16:30:56,-2491.22,ILS,Walmart,Utilities,Credit,Failed,Tokyo,Web,18145.74,Refund
T007729,4407,78996,2020-03-22,06:33:45,4233.94,EUR,Tesla,Salary,Credit,Failed,London,ATM,16434.42,Rent payment
T007730,3866,23596,2023-03-31,11:17:58,-2364.21,EUR,Amazon,Entertainment,Credit,Pending,Tokyo,POS,17558.84,Rent payment
T007731,7451,57700,2021-07-19,23:32:52,4339.12,ILS,Amazon,Entertainment,Debit,Failed,Tokyo,ATM,11363.72,Monthly subscription
T007734,7656,87555,2020-10-29,18:38:27,-2021.44,EUR,Google,Groceries,Credit,Pending,New York,Mobile,3237.51,Monthly subscription
T007735,3771,61584,2020-04-10,23:26:33,-4717.94,GBP,Walmart,Salary,Debit,Completed,Berlin,POS,10488.12,Gift
T007736,2355,12887,2021-02-16,05:12:32,1280.41,ILS,IKEA,Utilities,Credit,Failed,London,POS,10148.46,Refund
T007741,1010,44350,2020-12-10,03:53:32,-3013.14,EUR,Apple,Entertainment,Debit,Failed,Berlin,Mobile,4638.45,Rent payment
T007743,8773,41673,2021-07-25,15:18:03,-743.07,EUR,Google,Groceries,Debit,Completed,Tokyo,POS,793.12,Monthly subscription
T007745,2789,75513,2024-06-22,14:56:56,-3513.16,USD,Apple,Entertainment,Debit,Completed,New York,Mobile,15425.06,Bonus
T007749,4087,53318,2020-10-20,20:12:37,-435.75,ILS,Amazon,Groceries,Credit,Pending,London,Mobile,16070.62,Gift
T007750,2735,63396,2022-02-27,15:57:16,1348.71,USD,Google,Entertainment,Credit,Pending,Tel Aviv,POS,16429.33,Rent payment
T007752,7604,54582,2021-09-13,20:01:53,2288.99,GBP,Apple,Groceries,Credit,Completed,Tel Aviv,Web,15038.37,Monthly subscription
T007755,4379,69539,2023-09-18,07:08:56,4084.16,USD,Amazon,Groceries,Debit,Pending,London,POS,1688.8,Gift
T007759,7535,26903,2023-12-17,09:30:14,-2160.56,ILS,Apple,Electronics,Credit,Completed,Berlin,POS,2411.5,Gift
T007760,5090,60300,2024-04-07,14:25:36,3008.61,GBP,IKEA,Utilities,Debit,Pending,Tokyo,POS,2672.28,Bonus
T007761,9932,96484,2021-08-22,18:21:24,-453.48,USD,Walmart,Groceries,Credit,Pending,Tokyo,ATM,17140.36,Refund
T007764,9128,24075,2022-04-23,22:48:50,-3184.89,EUR,Walmart,Groceries,Credit,Failed,New York,Web,4448.35,Gift
T007765,1877,66276,2024-03-23,00:36:36,402.88,ILS,Walmart,Electronics,Credit,Pending,London,Web,1542.58,Gift
T007766,8875,47114,2022-10-10,12:32:14,141.34,USD,Tesla,Salary,Debit,Completed,Tel Aviv,Web,12084.82,Bonus
T007768,9911,84903,2022-01-31,21:54:46,-2824.44,GBP,Walmart,Salary,Debit,Completed,New York,Web,15808.47,
T007770,6142,36594,2021-11-12,03:05:52,4957.22,GBP,Apple,Utilities,Credit,Pending,Tel Aviv,Mobile,8469.89,Monthly subscription
T007774,9615,87621,2022-11-14,17:02:06,3281.7,ILS,Tesla,Travel,Debit,Pending,London,ATM,11026.64,Rent payment
T007776,7410,89383,2020-01-01,01:23:45,666.97,EUR,Walmart,Salary,Credit,Completed,Tokyo,POS,14843.91,Rent payment
T007777,1138,49415,2021-02-17,13:25:00,-798.09,EUR,Tesla,Travel,Credit,Failed,Tokyo,POS,10495.13,Bonus
T007778,4403,69859,2020-07-29,14:29:07,4274.27,ILS,Amazon,Travel,Credit,Failed,London,POS,12181.83,Gift
T007781,1518,62310,2022-06-30,01:41:31,-3816.91,ILS,Amazon,Groceries,Debit,Completed,Tokyo,Mobile,3164.43,Rent payment
T007782,4703,49539,2021-07-09,10:30:09,-2064.7,ILS,IKEA,Entertainment,Debit,Completed,New York,ATM,2328.42,Bonus
T007783,4219,89671,2024-08-25,16:07:23,-1462.72,ILS,IKEA,Entertainment,Debit,Completed,Tel Aviv,Web,16137.84,Refund
T007784,7430,28917,2021-09-24,15:16:33,2286.0,ILS,Tesla,Groceries,Debit,Failed,Tokyo,Mobile,8842.54,Refund
T007785,6416,59391,2023-10-28,09:03:17,-236.21,ILS,Tesla,Electronics,Credit,Pending,Tel Aviv,Web,16868.34,Monthly subscription
T007786,5350,79274,2022-07-10,17:04:02,2305.17,ILS,IKEA,Entertainment,Debit,Completed,Tel Aviv,ATM,12698.27,
T007787,2601,69865,2023-05-24,19:36:56,1227.97,EUR,IKEA,Utilities,Debit,Failed,Berlin,Mobile,15121.91,Bonus
T007789,3141,52016,2024-02-09,19:40:00,1490.47,USD,Apple,Entertainment,Credit,Failed,London,POS,11957.88,Rent payment
T007794,5705,89797,2021-04-17,17:55:59,1901.58,USD,Tesla,Travel,Debit,Failed,London,POS,17573.84,
T007795,7053,10730,2020-08-02,09:06:02,78.79,EUR,Google,Salary,Credit,Completed,Berlin,ATM,9003.18,Bonus
T007796,6073,12000,2023-08-08,12:11:43,-2266.89,ILS,Apple,Utilities,Credit,Pending,New York,Mobile,1009.2,
T007798,4343,82273,2022-05-17,13:55:04,-2752.8,ILS,Walmart,Salary,Debit,Pending,Berlin,Web,5394.02,Bonus
T007799,3602,30460,2020-04-11,04:26:21,-255.98,EUR,Google,Salary,Credit,Failed,Tokyo,ATM,1999.54,Rent payment
T007800,2411,79115,2022-08-20,04:41:15,1475.34,ILS,IKEA,Salary,Credit,Pending,Berlin,Web,4089.34,Rent payment
T007802,1139,92383,2023-10-31,21:23:35,-86.42,EUR,IKEA,Travel,Debit,Pending,New York,Mobile,10698.25,Gift
T007806,2010,73834,2022-12-30,21:34:32,4593.36,ILS,Apple,Travel,Credit,Pending,Berlin,Web,14022.63,
T007807,4021,92738,2023-05-15,15:17:33,2778.69,ILS,Tesla,Groceries,Credit,Failed,Berlin,POS,1514.87,
T007808,6934,54158,2020-01-21,09:18:32,-3210.23,GBP,IKEA,Utilities,Debit,Pending,Berlin,ATM,4788.28,
T007811,9527,10835,2020-10-01,14:19:55,-1685.45,ILS,Tesla,Salary,Credit,Completed,New York,Mobile,10079.18,Rent payment
T007813,2903,16900,2021-02-13,12:13:52,-3227.79,GBP,Amazon,Salary,Credit,Pending,London,POS,16313.38,Monthly subscription
T007815,3901,11641,2021-10-16,13:12:42,-2300.55,GBP,IKEA,Electronics,Credit,Pending,Berlin,POS,15866.24,Monthly subscription
T007816,6410,98979,2021-09-20,13:10:32,430.87,USD,Google,Travel,Debit,Completed,Tel Aviv,Mobile,18155.24,Rent payment
T007817,7946,30237,2020-06-22,15:41:22,-1759.92,USD,Amazon,Electronics,Credit,Pending,Tel Aviv,Web,9317.81,Refund
T007818,2344,56875,2024-10-14,03:24:13,2748.07,EUR,Walmart,Electronics,Debit,Failed,Tel Aviv,Mobile,2432.35,Bonus
T007821,9512,22859,2024-10-15,09:10:52,-1732.26,ILS,Amazon,Travel,Credit,Pending,London,Web,871.84,Monthly subscription
T007825,6418,17537,2024-10-27,13:31:12,2975.67,GBP,Tesla,Salary,Credit,Pending,London,Mobile,19737.36,Refund
T007826,1873,20225,2021-02-20,17:45:09,-4227.78,USD,Apple,Travel,Debit,Completed,London,Web,17251.53,Bonus
T007828,2886,74331,2021-10-24,08:52:33,-3008.04,GBP,Tesla,Travel,Credit,Pending,Berlin,Web,5590.15,Monthly subscription
T007829,4068,16721,2022-07-20,19:13:26,4343.66,GBP,Apple,Travel,Credit,Failed,Berlin,Mobile,2884.76,Monthly subscription
T007832,5830,59923,2020-04-29,22:00:55,2271.53,ILS,Walmart,Groceries,Credit,Failed,Tel Aviv,Web,3818.62,Refund
T007834,1579,65130,2020-02-16,03:15:25,-4610.99,GBP,Google,Utilities,Credit,Completed,London,ATM,16627.23,Rent payment
T007837,5490,85004,2023-09-26,10:52:47,-2131.88,GBP,Apple,Groceries,Debit,Completed,Berlin,POS,15839.24,Bonus
T007838,2830,48745,2020-10-20,12:42:43,-2023.42,GBP,Google,Utilities,Credit,Pending,Tel Aviv,Web,11245.97,Monthly subscription
T007839,4483,89297,2021-03-01,14:44:24,-1985.58,EUR,Amazon,Travel,Credit,Completed,Tokyo,POS,5147.82,Gift
T007842,4434,99816,2022-06-30,10:08:22,4714.18,ILS,Amazon,Entertainment,Debit,Failed,Berlin,Mobile,14974.51,Gift
T007843,6230,10038,2024-07-22,22:15:52,-4099.33,USD,Google,Utilities,Debit,Pending,New York,Web,4152.44,
T007845,7906,52512,2020-02-02,05:48:47,-2342.62,GBP,Tesla,Utilities,Credit,Completed,Berlin,Web,15826.27,Monthly subscription
T007848,1646,79370,2023-12-28,05:44:00,-309.11,GBP,Google,Electronics,Credit,Pending,Tel Aviv,ATM,14531.57,Rent payment
T007849,4546,40962,2020-12-08,12:09:16,-972.16,USD,Amazon,Groceries,Debit,Pending,New York,POS,9774.41,Gift
T007851,6216,14627,2024-07-04,04:00:44,-3549.0,USD,Walmart,Electronics,Debit,Completed,Tokyo,Mobile,2794.91,
T007853,2731,46415,2022-05-20,21:59:28,4916.56,USD,Google,Travel,Debit,Pending,London,Web,12001.35,Monthly subscription
T007854,7785,91124,2023-02-21,09:31:39,-1815.88,ILS,Apple,Groceries,Credit,Failed,Tokyo,Web,17752.17,Bonus
T007856,5261,40907,2021-07-30,05:09:42,-1061.01,ILS,Amazon,Entertainment,Debit,Completed,New York,POS,5298.92,Rent payment
T007857,6140,76856,2021-05-06,22:25:42,3849.55,ILS,Amazon,Groceries,Credit,Failed,Tel Aviv,Web,10746.65,Gift
T007860,5533,59786,2021-08-20,00:49:28,-4325.28,ILS,Google,Entertainment,Debit,Failed,Tel Aviv,Web,6491.45,Monthly subscription
T007862,7561,95304,2024-05-16,03:05:24,-4495.0,USD,Walmart,Travel,Debit,Failed,Tel Aviv,Web,14728.34,Rent payment
T007863,3366,55084,2020-10-17,16:54:17,-2435.31,EUR,Amazon,Entertainment,Credit,Completed,New York,Web,7050.02,Gift
T007865,5311,79294,2020-04-11,04:19:23,3805.52,EUR,IKEA,Entertainment,Credit,Pending,Tel Aviv,Web,268.57,Gift
T007866,4810,39745,2021-04-08,03:58:37,-1925.84,ILS,IKEA,Electronics,Credit,Failed,New York,Web,14374.39,Bonus
T007868,7353,38619,2023-05-04,15:55:19,-928.65,ILS,Amazon,Utilities,Debit,Failed,New York,Mobile,9971.02,Rent payment
T007869,5688,14002,2021-04-07,05:00:14,-634.99,USD,Tesla,Electronics,Credit,Pending,Tel Aviv,POS,4679.06,
T007870,1342,76707,2023-04-27,12:37:23,281.83,EUR,Google,Utilities,Debit,Pending,Tokyo,POS,18241.19,Gift
T007875,3485,96971,2024-10-08,14:07:50,-3318.01,USD,Apple,Groceries,Credit,Completed,London,Web,10778.82,Monthly subscription
T007876,8222,72129,2024-08-12,11:43:30,4169.53,GBP,IKEA,Travel,Credit,Failed,New York,ATM,10412.97,Monthly subscription
T007879,9933,80509,2024-08-05,03:58:15,-374.89,GBP,Walmart,Salary,Debit,Pending,London,ATM,5069.32,
T007880,2459,27560,2022-04-11,09:52:08,-324.82,USD,Apple,Utilities,Debit,Pending,New York,Web,10388.05,Bonus
T007883,6952,20046,2024-12-16,03:24:27,2377.08,USD,Google,Groceries,Debit,Pending,Berlin,Web,9556.64,Gift
T007884,8063,42371,2022-07-10,19:05:24,-3490.03,USD,Google,Utilities,Credit,Completed,Berlin,Web,12505.88,Rent payment
T007885,6117,91108,2020-03-20,11:11:10,3339.27,ILS,Apple,Entertainment,Credit,Failed,New York,POS,5368.19,Gift
T007887,3184,42472,2024-06-26,08:23:00,1726.39,ILS,Amazon,Entertainment,Credit,Pending,Tel Aviv,Web,19272.71,Bonus
T007889,3186,81190,2024-03-22,18:36:42,-4252.71,EUR,Apple,Electronics,Debit,Pending,Berlin,POS,5573.2,Monthly subscription
T007890,7383,51379,2023-07-07,03:45:03,1258.03,GBP,Amazon,Entertainment,Credit,Pending,New York,ATM,12053.3,Monthly subscription
T007891,7095,87896,2024-01-24,14:12:14,-203.95,ILS,Tesla,Salary,Credit,Completed,London,ATM,13665.87,
T007892,4032,85193,2022-02-01,01:33:43,117.44,GBP,Apple,Salary,Debit,Failed,London,Mobile,15941.94,
T007893,3913,80841,2024-09-14,13:01:50,4909.91,USD,Apple,Electronics,Credit,Failed,New York,Mobile,15051.6,Monthly subscription
T007894,7853,94819,2023-05-03,13:44:28,-4735.44,USD,Amazon,Groceries,Debit,Completed,New York,POS,18009.75,Monthly subscription
T007898,1538,54501,2021-01-08,13:44:01,-2060.78,ILS,Walmart,Groceries,Credit,Pending,Tel Aviv,Web,8966.58,Rent payment
T007899,1079,91992,2021-03-18,17:39:40,-3804.31,EUR,Google,Groceries,Credit,Failed,Tokyo,Mobile,1005.23,Monthly subscription
T007901,9741,19259,2022-12-07,04:41:08,1351.03,ILS,Tesla,Entertainment,Debit,Completed,New York,ATM,14212.63,Rent payment
T007903,7458,64015,2020-05-28,01:29:10,1043.73,GBP,Google,Entertainment,Credit,Failed,Tel Aviv,POS,2686.26,Gift
T007907,2122,34455,2022-05-22,06:19:36,2734.42,USD,IKEA,Utilities,Credit,Completed,Tel Aviv,ATM,4588.91,Monthly subscription
T007908,3375,72409,2021-11-20,06:59:54,2562.98,USD,Tesla,Entertainment,Credit,Failed,Berlin,POS,14335.41,Rent payment
T007909,4926,30796,2021-08-03,15:24:01,-1792.59,ILS,IKEA,Salary,Debit,Pending,London,Mobile,6067.93,Bonus
T007910,7633,65686,2024-05-29,22:14:06,2902.32,ILS,Google,Electronics,Debit,Completed,Tel Aviv,ATM,3580.53,Rent payment
T007912,2221,59631,2023-02-18,15:27:01,-472.91,GBP,Google,Utilities,Debit,Completed,London,Web,14601.76,
T007913,9637,86621,2024-08-08,15:27:04,3105.58,USD,Amazon,Utilities,Debit,Pending,New York,ATM,14223.14,Rent payment
T007914,4628,36383,2024-08-04,09:08:19,-2885.68,USD,Walmart,Entertainment,Credit,Completed,Tokyo,Web,8307.26,Rent payment
T007915,6236,55249,2020-06-29,20:30:47,-4533.9,EUR,IKEA,Salary,Credit,Completed,Tel Aviv,Web,5613.55,Rent payment
T007918,5666,25050,2021-12-31,23:07:44,2784.5,GBP,Apple,Salary,Debit,Failed,Berlin,ATM,12903.01,Gift
T007919,6352,24217,2022-10-23,22:27:03,3039.05,USD,Walmart,Groceries,Credit,Pending,Tel Aviv,Web,8036.16,Monthly subscription
T007920,6820,54274,2023-02-13,21:23:32,-3427.55,USD,Amazon,Groceries,Debit,Pending,London,ATM,18656.73,
T007921,5337,67402,2022-08-17,08:17:27,-2252.15,EUR,Walmart,Travel,Debit,Pending,New York,ATM,2579.05,Bonus
T007922,9345,67882,2022-09-15,14:34:38,3314.38,ILS,Amazon,Entertainment,Debit,Completed,Tel Aviv,POS,7979.4,
T007923,3504,42040,2024-08-10,15:55:20,-4042.1,ILS,IKEA,Utilities,Credit,Pending,Tel Aviv,Web,18091.63,Monthly subscription
T007924,8789,20442,2020-02-19,19:23:47,-238.58,ILS,IKEA,Electronics,Debit,Failed,Tokyo,POS,19880.96,Refund
T007926,2032,19726,2022-11-26,20:29:00,3362.63,USD,Walmart,Groceries,Debit,Completed,Tel Aviv,ATM,8935.86,Bonus
T007927,2923,29850,2023-02-05,10:04:18,3153.42,USD,Tesla,Travel,Credit,Failed,Berlin,Web,10309.54,
T007929,5752,30328,2024-10-07,23:56:35,462.69,GBP,Amazon,Entertainment,Credit,Completed,Tokyo,POS,4926.06,Monthly subscription
T007930,8590,90515,2023-01-22,09:46:21,3552.81,ILS,Apple,Groceries,Debit,Pending,Berlin,POS,6972.58,Rent payment
T007931,8778,62803,2020-12-24,22:52:47,3324.03,USD,IKEA,Electronics,Credit,Pending,Berlin,ATM,4657.22,Gift
T007932,5723,61011,2022-03-05,07:55:15,4965.25,ILS,Amazon,Salary,Debit,Pending,Tokyo,ATM,18145.31,Rent payment
T007933,7124,90977,2023-04-19,01:33:24,-1193.04,USD,Walmart,Entertainment,Credit,Failed,London,POS,16667.11,Rent payment
T007935,1321,72027,2020-07-01,02:03:11,805.95,ILS,Tesla,Groceries,Credit,Completed,New York,ATM,18762.01,Gift
T007936,6889,79430,2024-04-02,01:05:32,3577.73,ILS,Tesla,Entertainment,Debit,Completed,Tel Aviv,Mobile,7671.62,Refund
T007938,1726,58883,2023-10-03,14:08:41,2070.27,GBP,Google,Electronics,Debit,Completed,Tel Aviv,POS,19315.58,Rent payment
T007940,5328,60311,2021-03-02,08:50:05,4511.14,USD,Apple,Groceries,Debit,Failed,New York,Mobile,9523.39,Rent payment
T007941,8132,79826,2022-10-05,05:56:04,-4268.13,ILS,Tesla,Utilities,Debit,Failed,London,POS,2116.23,Bonus
T007943,3527,78720,2023-03-30,03:58:13,-4758.09,GBP,IKEA,Electronics,Credit,Completed,Tel Aviv,ATM,4074.66,Monthly subscription
T007944,4087,25073,2024-11-04,17:32:07,-4431.31,ILS,Google,Entertainment,Debit,Completed,Berlin,POS,5490.1,Refund
T007947,6705,63619,2020-10-13,14:50:31,-115.54,USD,Apple,Travel,Credit,Pending,Tokyo,POS,5782.98,Gift
T007948,4501,53237,2021-04-26,22:52:44,279.34,USD,IKEA,Utilities,Credit,Failed,Tel Aviv,Mobile,4245.84,Rent payment
T007953,6554,62200,2022-03-08,06:48:32,2207.2,ILS,Tesla,Travel,Debit,Pending,Berlin,POS,16094.9,Refund
